word,ipa,x1,x2,x3,x4,x5,x6,x7_hz,x7_norm,x8,x9_re,x9_norm,x10,x11,x11_ord,x12,L,a,b,x13_accent,x13_status,x14_contour,x15_meter,x16_regularity,tau,morph_type,d_source,generated,ud_atype,ud_kana,ud_mora,accent_class,accent_default,accent_variant,accent_src
しゅっぽしゅっぽ,ɕuppoɕuppo,6,6,8,5,6,7,250.0,2.32,6,7000.0,7.22,8,h,6,#696969,44.4,-0.0,0.0,4,prior_pending_realaudio,5.22,8.67,2.92,0.413,REDUP(畳語・同一),measured,False,1,シュ,1,atamadaka_頭高,front,false,firsttoken
しゅるしゅる,ɕuɾuɕuɾu,2,5,6,2,9,3,900.0,5.56,4,5000.0,6.65,4,mc,3,#AFEEEE,90.1,-19.6,-6.4,4,prior_pending_realaudio,5.06,8.34,3.52,0.47,REDUP(畳語・同一),measured,False,1,シュルシュル,4,atamadaka_頭高,front,false,whole
しゅーしゅー,ɕuːɕuː,3,2,7,1,9,3,1100.0,6.07,0,8000.0,7.44,5,h,6,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,5.1,8.01,4.64,0.396,REDUP(畳語・同一),measured,False,1,シュ,1,atamadaka_頭高,front,false,firsttoken
しょぼしょぼ,ɕoboɕobo,5,3,1,6,8,7,220.0,2.0,4,600.0,3.04,8,c,2,#708090,52.8,-2.1,-10.6,4,prior_pending_realaudio,5.06,8.7,3.49,0.433,REDUP(畳語・同一),measured,False,1,ショボショボ,4,atamadaka_頭高,front,false,whole
しょんぼり,ɕomboɾi,6,2,2,8,6,6,200.0,1.75,5,400.0,2.35,7,c,2,#483D8B,30.8,26.1,-42.1,5,prior_pending_realaudio,5.3,8.1,2.96,0.376,COMPOUND(複合・異種),measured,False,3,ションボリ,4,nakadaka/odaka_核3,back,true,whole
しわしわ,ɕiwaɕiwa,2,3,1,7,7,1,500.0,4.07,3,3000.0,5.78,2,mc,3,#D2B48C,75.0,5.0,24.4,4,prior_pending_realaudio,5.0,8.09,5.63,0.451,REDUP(畳語・同一),measured,False,0,シワシワ,4,heiban_平板,flat,false,whole
しん,ɕiŋ,3,7,9,8,5,4,1200.0,6.29,7,100.0,0.0,8,cc,1,#F0F8FF,97.2,-1.3,-4.3,3,prior_pending_realaudio,7.86,3.59,0,0.329,N(撥音単発),measured,False,1,シン,2,atamadaka_頭高,front,false,whole
しんしん,ɕiŋɕiŋ,3,1,3,9,9,4,300.0,2.78,0,200.0,1.18,4,cc,1,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,4.97,7.71,4.67,0.403,REDUP(畳語・同一),measured,False,0,シンシン,4,heiban_平板,flat,false,whole
しんなり,ɕinnaɾi,4,3,2,4,8,8,250.0,2.32,4,900.0,3.73,8,mh,5,#F5F5DC,95.9,-4.2,12.0,5,prior_pending_realaudio,5.6,7.85,3.43,0.354,COMPOUND(複合・異種),measured,False,3,シンナリ,4,nakadaka/odaka_核3,back,true,whole
しんみり,ɕimmiɾi,5,2,3,7,7,7,220.0,2.0,3,500.0,2.73,6,mh,5,#4B0082,20.5,51.7,-53.3,5,prior_pending_realaudio,5.3,8.22,3.23,0.35,COMPOUND(複合・異種),measured,False,3,シンミリ,4,nakadaka/odaka_核3,back,true,whole
しーっ,ɕiːʔ,1,9,9,9,9,1,3000.0,8.61,9,15000.0,8.51,9,c,2,#F0FFFF,98.9,-4.9,-1.7,2,prior_pending_realaudio,9.0,6.04,1.47,0.442,LONG(長音ー),measured,False,1,シーッ,3,atamadaka_頭高,front,false,whole
じくじく,dʑikudʑiku,6,4,2,8,5,9,180.0,1.49,5,1200.0,4.22,9,mc,3,#556B2F,42.2,-18.8,30.6,4,prior_pending_realaudio,5.06,8.58,3.09,0.446,REDUP(畳語・同一),measured,False,1,ジクジク,4,atamadaka_頭高,front,false,whole
じたばた,dʑitabata,6,8,3,5,7,4,350.0,3.17,7,6500.0,7.09,6,h,6,#FF4500,57.6,67.8,69.0,5,prior_pending_realaudio,5.44,6.55,3.18,0.346,COMPOUND(複合・異種),measured,False,1,ジタバタ,4,atamadaka_頭高,front,false,whole
じっくり,dʑikkuɾi,7,2,6,9,4,6,280.0,2.61,7,1800.0,4.91,8,mh,5,#8B4513,37.5,26.4,41.0,5,prior_pending_realaudio,5.92,7.48,3.11,0.365,COMPOUND(複合・異種),measured,False,3,ジックリ,4,nakadaka/odaka_核3,back,true,whole
じっと,dʑitto,6,1,9,9,3,4,300.0,2.78,9,500.0,2.73,9,mc,3,#000000,0.0,0.0,0.0,3,prior_pending_realaudio,1.88,6.36,3.57,0.639,Qto(っと),measured,False,0,ジット,3,heiban_平板,flat,false,whole
じとじと,dʑitodʑito,6,2,2,7,7,9,240.0,2.22,3,1000.0,3.91,9,mc,3,#2F4F4F,31.3,-11.7,-3.7,4,prior_pending_realaudio,5.05,8.55,2.75,0.449,REDUP(畳語・同一),measured,False,1,ジトジト,4,atamadaka_頭高,front,false,whole
じめじめ,dʑimedʑime,6,1,1,8,6,9,150.0,1.03,2,800.0,3.53,9,mc,3,#4B3621,24.5,6.4,16.8,4,prior_pending_realaudio,5.12,8.28,2.89,0.397,REDUP(畳語・同一),measured,False,1,ジメジメ,4,atamadaka_頭高,front,false,whole
じゃかじゃか,dʑakadʑaka,5,7,6,2,6,3,400.0,3.51,6,9500.0,7.74,7,h,6,#DAA520,70.8,8.5,68.8,4,prior_pending_realaudio,4.75,7.75,4.04,0.437,REDUP(畳語・同一),measured,False,1,ジャカジャカ,4,atamadaka_頭高,front,false,whole
じゃぶじゃぶ,dʑabudʑabu,7,6,5,2,8,9,140.0,0.85,4,19000.0,8.91,9,mc,3,#0000CD,25.0,67.2,-91.5,4,prior_pending_realaudio,5.08,8.24,2.87,0.435,REDUP(畳語・同一),measured,False,1,ジャブジャブ,4,atamadaka_頭高,front,false,whole
じゃらじゃら,dʑaɾadʑaɾa,4,6,6,3,4,2,800.0,5.26,5,11000.0,7.98,6,mc,3,#FFD700,86.9,-1.9,87.1,4,prior_pending_realaudio,5.16,8.17,3.46,0.434,REDUP(畳語・同一),measured,False,1,ジャラジャラ,4,atamadaka_頭高,front,false,whole
じゃんじゃん,dʑandʑaŋ,7,7,9,3,5,5,300.0,2.78,4,12000.0,8.13,8,h,6,#FF0000,53.2,80.1,67.2,4,prior_pending_realaudio,5.13,8.38,2.99,0.4,REDUP(畳語・同一),measured,False,1,ジャンジャン,4,atamadaka_頭高,front,false,whole
じゅー,dʑuː,6,2,7,3,9,9,600.0,4.54,0,10000.0,7.82,9,hhh,8,#FF4500,57.6,67.8,69.0,2,prior_pending_realaudio,5.24,7.68,3.72,0.336,LONG(長音ー),measured,False,1,ジュ,1,atamadaka_頭高,front,false,firsttoken
じょきじょき,dʑokidʑoki,6,7,8,8,2,3,500.0,4.07,7,8500.0,7.55,7,mc,3,#708090,52.8,-2.1,-10.6,4,prior_pending_realaudio,6.82,4.14,0.89,0.421,REDUP(畳語・同一),measured,False,1,ジョキジョキ,4,atamadaka_頭高,front,false,whole
じりじり,dʑiɾidʑiɾi,6,6,7,9,4,3,800.0,5.26,5,14000.0,8.39,8,hhh,8,#FF8C00,69.5,36.8,75.5,4,prior_pending_realaudio,5.06,8.17,4.08,0.438,REDUP(畳語・同一),measured,False,1,ジリジリ,4,atamadaka_頭高,front,false,whole
じろじろ,dʑiɾodʑiɾo,5,4,9,7,7,5,350.0,3.17,3,2000.0,5.09,6,c,2,#000000,0.0,0.0,0.0,4,prior_pending_realaudio,5.05,8.48,3.41,0.434,REDUP(畳語・同一),measured,False,1,ジロジロ,4,atamadaka_頭高,front,false,whole
じろっ,dʑiɾoʔ,6,9,9,8,6,4,400.0,3.51,9,5000.0,6.65,9,c,2,#000000,0.0,0.0,0.0,2,prior_pending_realaudio,9.0,3.32,0,0.35,Q(促音単発),measured,False,2,ジロッ,3,nakadaka/odaka_核2,back,true,whole
じわじわ,dʑiwadʑiwa,5,2,4,8,8,7,200.0,1.75,2,1200.0,4.22,8,mh,5,#800000,25.5,48.0,38.1,4,prior_pending_realaudio,5.03,8.3,3.24,0.426,REDUP(畳語・同一),measured,False,1,ジワジワ,4,atamadaka_頭高,front,false,whole
じんじん,dʑindʑiŋ,6,6,8,9,4,4,600.0,4.54,4,9000.0,7.64,8,h,6,#FF0000,53.2,80.1,67.2,4,prior_pending_realaudio,4.98,8.36,3.46,0.424,REDUP(畳語・同一),measured,False,0,ジンジン,4,heiban_平板,flat,false,whole
じーじー,dʑiːdʑiː,5,2,6,9,4,2,1000.0,5.83,0,13000.0,8.27,6,mc,3,#556B2F,42.2,-18.8,30.6,4,prior_pending_realaudio,5.09,7.53,3.56,0.386,REDUP(畳語・同一),measured,False,1,ジージー,4,atamadaka_頭高,front,false,whole
すいすい,suisui,1,4,3,0,9,5,500.0,4.07,3,4000.0,6.27,1,h,6,#E0FFFF,97.9,-9.9,-3.4,4,prior_pending_realaudio,5.15,8.12,3.54,0.439,REDUP(畳語・同一),measured,False,1,スイスイ,4,atamadaka_頭高,front,false,whole
すかすか,sukasuka,1,5,2,4,9,0,1400.0,6.68,4,12000.0,8.13,1,c,2,#F5F5F5,96.5,-0.0,0.0,4,prior_pending_realaudio,5.09,8.45,3.25,0.457,REDUP(畳語・同一),measured,False,0,スカスカ,4,heiban_平板,flat,false,whole
すかっ,sukaʔ,2,9,9,2,9,1,1500.0,6.86,9,18000.0,8.82,9,h,6,#FFFFFF,100.0,-0.0,0.0,2,prior_pending_realaudio,9.0,3.32,0,0.294,Q(促音単発),measured,False,2,スカッ,3,nakadaka/odaka_核2,back,true,whole
すくすく,sukusuku,2,4,8,0,8,5,450.0,3.81,2,2500.0,5.47,4,h,6,#ADFF2F,92.0,-52.5,81.9,4,prior_pending_realaudio,5.13,8.19,3.59,0.438,REDUP(畳語・同一),measured,False,1,スクスク,4,atamadaka_頭高,front,false,whole
すくっ,sukuʔ,3,9,9,8,7,3,500.0,4.07,9,10000.0,7.82,9,h,6,#FFFFFF,100.0,-0.0,0.0,2,prior_pending_realaudio,9.0,3.32,0,0.429,Q(促音単発),measured,False,0,スクッ,3,heiban_平板,flat,false,whole
すたこら,sutakoɾa,2,7,4,1,8,3,600.0,4.54,5,5000.0,6.65,5,h,6,#FFFFFF,100.0,-0.0,0.0,5,prior_pending_realaudio,5.81,7.62,2.39,0.368,COMPOUND(複合・異種),measured,False,2,スタコラ,4,nakadaka/odaka_核2,back,true,whole
すたすた,sutasuta,3,6,8,3,7,2,550.0,4.32,6,4500.0,6.47,7,0,4,#708090,52.8,-2.1,-10.6,4,prior_pending_realaudio,5.1,8.67,2.28,0.425,REDUP(畳語・同一),measured,False,2,スタスタ,4,nakadaka/odaka_核2,back,true,whole
すっかり,sukkaɾi,2,8,9,6,9,2,800.0,5.26,8,9000.0,7.64,8,0,4,#FFFFFF,100.0,-0.0,0.0,5,prior_pending_realaudio,9.0,4.9,6.79,0.288,COMPOUND(複合・異種),measured,False,3,スッカリ,4,nakadaka/odaka_核3,back,true,whole
すっきり,sukkiɾi,2,7,9,4,9,3,1000.0,5.83,7,10000.0,7.82,7,h,6,#00FFFF,91.1,-48.1,-14.1,5,prior_pending_realaudio,6.21,6.98,3.66,0.386,COMPOUND(複合・異種),measured,False,3,スッキリ,4,nakadaka/odaka_核3,back,true,whole
すってんころり,sutteŋkoɾoɾi,4,8,4,2,8,3,400.0,3.51,8,5000.0,6.65,6,mc,3,#FFFFFF,100.0,-0.0,0.0,6,prior_pending_realaudio,0.53,3.91,1,0.281,QRI(促音挿入り),measured,False,3,スッテンコロリ,7,nakadaka/odaka_核3,back,true,whole
すってんてん,suttenteŋ,3,7,7,5,9,0,600.0,4.54,6,2000.0,5.09,5,c,2,#BEBEBE,77.0,-0.0,0.0,2,prior_pending_realaudio,5.91,7.49,3.0,0.373,Q(促音単発),measured,False,5,スッテンテン,6,nakadaka/odaka_核5,back,true,whole
すっぱり,suppaɾi,4,8,9,7,7,2,700.0,4.93,8,11000.0,7.98,8,c,2,#FFFFFF,100.0,-0.0,0.0,5,prior_pending_realaudio,9.0,3.91,8,0.306,COMPOUND(複合・異種),measured,False,3,スッパリ,4,nakadaka/odaka_核3,back,true,whole
すっぽんぽん,suppompoŋ,1,5,4,0,9,5,450.0,3.81,4,1000.0,3.91,3,h,6,#FFDAB9,89.4,8.1,21.0,2,prior_pending_realaudio,5.68,7.89,3.44,0.344,Q(促音単発),measured,False,5,ズッポンポン,6,nakadaka/odaka_核5,back,true,whole
すてん,suteŋ,4,9,6,7,7,3,300.0,2.78,8,4000.0,6.27,8,mc,3,#808080,53.6,-0.0,0.0,3,prior_pending_realaudio,7.45,6.19,7.54,0.337,N(撥音単発),measured,False,2,ステン,3,nakadaka/odaka_核2,back,true,whole
すとん,sutoŋ,5,8,9,8,6,4,250.0,2.32,8,3500.0,6.04,9,mc,3,#696969,44.4,-0.0,0.0,3,prior_pending_realaudio,7.42,6.18,5.54,0.297,N(撥音単発),measured,False,2,ストン,3,nakadaka/odaka_核2,back,true,whole
すぱすぱ,supasupa,2,7,6,2,8,3,800.0,5.26,6,9000.0,7.64,6,h,6,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,5.14,8.58,3.25,0.447,REDUP(畳語・同一),measured,False,1,スパスパ,4,atamadaka_頭高,front,false,whole
すぱっと,supatto,4,9,9,8,6,2,900.0,5.56,9,12000.0,8.13,9,h,6,#FFFFFF,100.0,-0.0,0.0,5,prior_pending_realaudio,9.0,4.74,8,0.274,COMPOUND(複合・異種),measured,False,2,スパッ,3,nakadaka/odaka_核2,back,true,firsttoken
すぱり,supaɾi,3,7,8,4,8,3,850.0,5.42,7,7000.0,7.22,7,h,6,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,7.52,6.54,4.02,0.35,RI(り単発),measured,False,2,スパリ,3,nakadaka/odaka_核2,back,true,whole
すべすべ,subesube,1,2,2,0,9,4,400.0,3.51,2,100.0,0.0,1,mh,5,#FFF5EE,97.1,2.2,4.6,4,prior_pending_realaudio,4.7,7.56,6.48,0.43,REDUP(畳語・同一),measured,False,1,スベスベ,4,atamadaka_頭高,front,false,whole
すぽっ,supoʔ,3,9,9,7,8,6,450.0,3.81,9,14000.0,8.39,9,mh,5,#FFFFFF,100.0,-0.0,0.0,2,prior_pending_realaudio,0.61,4.95,0,0.446,Q(促音単発),measured,False,2,スポッ,3,nakadaka/odaka_核2,back,true,whole
すやすや,sujasuja,1,1,1,0,9,6,300.0,2.78,1,300.0,1.87,1,mh,5,#E6E6FA,91.8,3.7,-9.7,4,prior_pending_realaudio,5.05,8.3,4.62,0.422,REDUP(畳語・同一),measured,False,1,スヤスヤ,4,atamadaka_頭高,front,false,whole
すらすら,suɾasuɾa,1,5,3,0,9,2,600.0,4.54,4,4000.0,6.27,2,mh,5,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,4.97,8.23,4.28,0.476,REDUP(畳語・同一),measured,False,1,スラスラ,4,atamadaka_頭高,front,false,whole
すらり,suɾaɾi,1,6,7,2,9,3,650.0,4.74,5,3500.0,6.04,4,h,6,#F0FFFF,98.9,-4.9,-1.7,4,prior_pending_realaudio,5.53,7.6,2.44,0.386,RI(り単発),measured,False,2,スラリ,3,nakadaka/odaka_核2,back,true,whole
するする,suɾusuɾu,1,4,4,1,9,4,550.0,4.32,3,2500.0,5.47,3,mc,3,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,5.03,8.48,3.24,0.448,REDUP(畳語・同一),measured,False,1,スルスル,4,atamadaka_頭高,front,false,whole
するっと,suɾutto,2,8,8,3,9,4,600.0,4.54,8,7000.0,7.22,7,h,6,#FFFFFF,100.0,-0.0,0.0,5,prior_pending_realaudio,8.99,4.49,8,0.256,COMPOUND(複合・異種),measured,False,2,スルッ,3,nakadaka/odaka_核2,back,true,firsttoken
すれすれ,suɾesuɾe,4,4,9,9,6,2,700.0,4.93,4,11000.0,7.98,8,c,2,#808080,53.6,-0.0,0.0,4,prior_pending_realaudio,5.02,8.6,3.0,0.454,REDUP(畳語・同一),measured,False,0,スレスレ,4,heiban_平板,flat,false,whole
すんなり,sunnaɾi,2,4,5,2,9,7,300.0,2.78,4,1200.0,4.22,6,mh,5,#F5F5DC,95.9,-4.2,12.0,5,prior_pending_realaudio,5.94,7.52,4.0,0.333,COMPOUND(複合・異種),measured,False,3,スンナリ,4,nakadaka/odaka_核3,back,true,whole
ずかずか,dzukazuka,7,7,9,0,6,2,350.0,3.17,6,8000.0,7.44,8,h,6,#8B0000,28.1,51.0,41.3,4,prior_pending_realaudio,5.26,8.58,3.36,0.399,REDUP(畳語・同一),measured,False,1,ズカズカ,4,atamadaka_頭高,front,false,whole
ずきずき,dzukizuki,7,5,8,9,4,5,450.0,3.81,5,9000.0,7.64,9,h,6,#FF0000,53.2,80.1,67.2,4,prior_pending_realaudio,5.25,8.41,3.51,0.413,REDUP(畳語・同一),measured,False,1,ズキズキ,4,atamadaka_頭高,front,false,whole
ずけずけ,dzukezuke,6,7,9,4,6,2,380.0,3.38,7,10000.0,7.82,8,h,6,#FF4500,57.6,67.8,69.0,4,prior_pending_realaudio,4.88,7.09,7.52,0.405,REDUP(畳語・同一),measured,False,1,ズケズケ,4,atamadaka_頭高,front,false,whole
ずしっ,dzuɕiʔ,9,9,9,9,2,4,220.0,2.0,9,16000.0,8.62,9,mc,3,#000000,0.0,0.0,0.0,2,prior_pending_realaudio,9.0,3.32,0,0.362,Q(促音単発),measured,False,2,ズシッ,3,nakadaka/odaka_核2,back,true,whole
ずずん,dzuzuŋ,9,3,7,7,3,6,100.0,0.0,2,6000.0,6.95,9,c,2,#000000,0.0,0.0,0.0,3,prior_pending_realaudio,5.27,7.6,3.81,0.316,N(撥音単発),measured,False,2,ズズン,3,nakadaka/odaka_核2,back,true,whole
ずたずた,dzutazuta,7,8,8,6,4,2,300.0,2.78,7,12000.0,8.13,7,c,2,#8B4513,37.5,26.4,41.0,4,prior_pending_realaudio,5.16,7.9,3.34,0.414,REDUP(畳語・同一),measured,False,0,ズタズタ,4,heiban_平板,flat,false,whole
ずっしり,dzuɕɕiɾi,9,4,8,9,3,5,200.0,1.75,6,4500.0,6.47,9,mc,3,#2F4F4F,31.3,-11.7,-3.7,5,prior_pending_realaudio,5.28,7.89,2.78,0.347,COMPOUND(複合・異種),measured,False,3,ズッシリ,4,nakadaka/odaka_核3,back,true,whole
ずばずば,dzubazuba,6,7,9,1,7,4,320.0,2.94,6,11000.0,7.98,8,h,6,#FF0000,53.2,80.1,67.2,4,prior_pending_realaudio,5.29,7.93,5.32,0.431,REDUP(畳語・同一),measured,False,1,ズバズバ,4,atamadaka_頭高,front,false,whole
ずるずる,dzuɾuzuɾu,7,2,3,8,6,8,180.0,1.49,2,1500.0,4.6,9,mc,3,#556B2F,42.2,-18.8,30.6,4,prior_pending_realaudio,5.01,8.36,3.22,0.433,REDUP(畳語・同一),measured,False,0,ズルズル,4,heiban_平板,flat,false,whole
ずんぐり,dzuŋɡuɾi,7,2,4,9,4,7,160.0,1.19,4,900.0,3.73,9,c,2,#4B3621,24.5,6.4,16.8,5,prior_pending_realaudio,5.46,8.03,3.07,0.367,COMPOUND(複合・異種),measured,False,3,ズングリ,4,nakadaka/odaka_核3,back,true,whole
ずんずん,dzuŋzuŋ,8,6,9,3,5,5,220.0,2.0,2,8000.0,7.44,9,h,6,#000080,13.0,47.5,-64.7,4,prior_pending_realaudio,5.03,8.3,4.17,0.402,REDUP(畳語・同一),measured,False,1,ズンズン,4,atamadaka_頭高,front,false,whole
せかせか,sekaseka,4,8,5,8,7,2,800.0,5.26,7,9000.0,7.64,6,h,6,#FF8C00,69.5,36.8,75.5,4,prior_pending_realaudio,4.97,8.11,3.22,0.46,REDUP(畳語・同一),measured,False,1,セカセカ,4,atamadaka_頭高,front,false,whole
せっせと,sesseto,5,7,8,8,6,3,600.0,4.54,7,7000.0,7.22,7,mh,5,#DAA520,70.8,8.5,68.8,5,prior_pending_realaudio,6.29,7.73,2.27,0.327,COMPOUND(複合・異種),measured,False,1,セッセト,4,atamadaka_頭高,front,false,whole
せりせり,seɾiseɾi,4,5,5,9,5,2,1100.0,6.07,5,12000.0,8.13,7,c,2,#C0C0C0,77.7,-0.0,0.0,4,prior_pending_realaudio,5.0,7.62,3.95,0.43,REDUP(畳語・同一),measured,False,2,セリ,2,nakadaka/odaka_核2,back,true,firsttoken
そそくさ,sosokusa,2,8,3,2,9,1,900.0,5.56,8,7000.0,7.22,4,mh,5,#FFFFFF,100.0,-0.0,0.0,5,prior_pending_realaudio,7.37,7.25,3.59,0.343,COMPOUND(複合・異種),measured,False,1,ソソクサ,4,atamadaka_頭高,front,false,whole
そっくり,sokkuɾi,5,7,9,9,3,4,500.0,4.07,8,4000.0,6.27,9,mc,3,#808080,53.6,-0.0,0.0,5,prior_pending_realaudio,9.0,3.9,8,0.299,COMPOUND(複合・異種),measured,False,3,ソックリ,4,nakadaka/odaka_核3,back,true,whole
そよそよ,sojosojo,1,2,2,0,9,4,350.0,3.17,2,300.0,1.87,1,mh,5,#F0FFF0,98.6,-7.6,5.5,4,prior_pending_realaudio,5.02,8.36,3.63,0.429,REDUP(畳語・同一),measured,False,1,ソヨソヨ,4,atamadaka_頭高,front,false,whole
そろそろ,soɾosoɾo,3,3,4,5,9,5,320.0,2.94,3,900.0,3.73,4,mh,5,#F5F5DC,95.9,-4.2,12.0,4,prior_pending_realaudio,4.98,8.43,3.61,0.446,REDUP(畳語・同一),measured,False,1,ソロソロ,4,atamadaka_頭高,front,false,whole
そろり,soɾoɾi,2,4,6,7,9,4,400.0,3.51,5,1500.0,4.6,5,mh,5,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,5.44,7.77,3.07,0.355,RI(り単発),measured,False,2,ソロリ,3,nakadaka/odaka_核2,back,true,whole
そわそわ,sowasowa,3,6,2,4,8,5,380.0,3.38,5,4500.0,6.47,5,h,6,#FFFFE0,99.3,-5.1,14.8,4,prior_pending_realaudio,5.08,8.68,3.34,0.452,REDUP(畳語・同一),measured,False,1,ソワソワ,4,atamadaka_頭高,front,false,whole
ぞくぞく,dzokuzoku,6,7,6,9,5,3,300.0,2.78,7,11000.0,7.98,8,ccc,0,#00FFFF,91.1,-48.1,-14.1,4,prior_pending_realaudio,5.29,8.3,4.19,0.412,REDUP(畳語・同一),measured,False,1,ゾクゾク,4,atamadaka_頭高,front,false,whole
ぞっ,dzoʔ,7,9,8,9,4,2,280.0,2.61,9,15000.0,8.51,9,ccc,0,#000000,0.0,0.0,0.0,2,prior_pending_realaudio,9.0,3.32,0,0.304,Q(促音単発),measured,False,,ゾ,1,unknown,front,false,unk
ぞっこん,dzokkoŋ,6,8,9,9,4,5,350.0,3.17,8,9000.0,7.64,9,hh,7,#FF0000,53.2,80.1,67.2,5,prior_pending_realaudio,5.72,3.84,8,0.298,COMPOUND(複合・異種),measured,False,0,ゾッコン,4,heiban_平板,flat,false,whole
ぞりぞり,dzoɾizoɾi,6,6,7,8,4,1,450.0,3.81,6,13000.0,8.27,7,c,2,#556B2F,42.2,-18.8,30.6,4,prior_pending_realaudio,5.02,8.12,4.73,0.426,REDUP(畳語・同一),measured,False,1,ゾリゾリ,4,atamadaka_頭高,front,false,whole
ぞろぞろ,dzoɾozoɾo,6,3,3,4,8,7,220.0,2.0,2,3500.0,6.04,8,mc,3,#8B4513,37.5,26.4,41.0,4,prior_pending_realaudio,5.1,8.44,3.23,0.413,REDUP(畳語・同一),measured,False,1,ゾロゾロ,4,atamadaka_頭高,front,false,whole
たじたじ,tadʑitadʑi,4,7,3,7,7,5,400.0,3.51,7,1500.0,4.6,5,c,2,#BDB76B,73.4,-8.8,39.3,4,prior_pending_realaudio,4.58,6.26,7.54,0.423,REDUP(畳語・同一),measured,False,0,タジタジ,4,heiban_平板,flat,false,whole
たっぷり,tappuɾi,5,4,5,3,8,9,300.0,2.78,6,2500.0,5.47,9,mh,5,#FFD700,86.9,-1.9,87.1,5,prior_pending_realaudio,5.85,8.15,3.12,0.341,COMPOUND(複合・異種),measured,False,3,タップリ,4,nakadaka/odaka_核3,back,true,whole
たらたら,taɾataɾa,3,4,2,2,9,9,280.0,2.61,3,1000.0,3.91,9,mh,5,#4169E1,47.8,26.3,-65.3,4,prior_pending_realaudio,4.99,8.4,3.37,0.432,REDUP(畳語・同一),measured,False,1,タラタラ,4,atamadaka_頭高,front,false,whole
だくだく,dakudaku,6,5,4,3,8,9,220.0,2.0,5,2000.0,5.09,9,mh,5,#1E90FF,59.4,10.0,-63.4,4,prior_pending_realaudio,5.07,8.75,3.42,0.424,REDUP(畳語・同一),measured,False,1,ダクダク,4,atamadaka_頭高,front,false,whole
だぶだぶ,dabudabu,7,3,2,4,9,9,150.0,1.03,2,1200.0,4.22,9,c,2,#191970,15.9,31.7,-49.6,4,prior_pending_realaudio,5.13,8.3,3.79,0.356,REDUP(畳語・同一),measured,False,1,ダブダブ,4,atamadaka_頭高,front,false,whole
だらだら,daɾadaɾa,6,2,1,4,9,9,180.0,1.49,1,800.0,3.53,9,mh,5,#556B2F,42.2,-18.8,30.6,4,prior_pending_realaudio,5.06,8.15,2.9,0.406,REDUP(畳語・同一),measured,False,1,ダラダラ,4,atamadaka_頭高,front,false,whole
だーん,daːŋ,9,7,9,6,2,4,150.0,1.03,3,9000.0,7.64,9,h,6,#8B0000,28.1,51.0,41.3,3,prior_pending_realaudio,5.17,8.24,3.67,0.356,LONG+N(長音+ん),measured,False,1,ダーン,3,atamadaka_頭高,front,false,whole
ちかちか,tɕikatɕika,2,8,6,5,6,1,2500.0,8.15,8,18000.0,8.82,4,h,6,#FFFF00,97.1,-21.6,94.5,4,prior_pending_realaudio,1.02,4.58,5.4,0.472,REDUP(畳語・同一),measured,False,1,チカチカ,4,atamadaka_頭高,front,false,whole
ちくちく,tɕikutɕiku,3,7,8,8,3,1,2000.0,7.58,7,15000.0,8.51,6,c,2,#808080,53.6,-0.0,0.0,4,prior_pending_realaudio,5.1,6.26,8.87,0.456,REDUP(畳語・同一),measured,False,1,チクチク,4,atamadaka_頭高,front,false,whole
ちぐはぐ,tɕiɡuhaɡu,4,6,3,6,6,4,450.0,3.81,6,5000.0,6.65,5,0,4,#778899,55.9,-2.2,-11.1,5,prior_pending_realaudio,6.74,7.05,3.3,0.331,COMPOUND(複合・異種),measured,False,1,チグハグ,4,atamadaka_頭高,front,false,whole
ちびちび,tɕibitɕibi,2,3,5,9,7,6,600.0,4.54,5,600.0,3.04,4,mc,3,#F5F5DC,95.9,-4.2,12.0,4,prior_pending_realaudio,5.07,8.78,3.49,0.455,REDUP(畳語・同一),measured,False,1,チビチビ,4,atamadaka_頭高,front,false,whole
ちまちま,tɕimatɕima,3,3,4,8,6,6,500.0,4.07,4,400.0,2.35,5,mc,3,#BDB76B,73.4,-8.8,39.3,4,prior_pending_realaudio,5.04,8.7,3.08,0.441,REDUP(畳語・同一),measured,False,1,チマチマ,4,atamadaka_頭高,front,false,whole
ちゃっかり,tɕakkaɾi,3,8,8,6,6,3,1200.0,6.29,8,6000.0,6.95,7,h,6,#FFD700,86.9,-1.9,87.1,5,prior_pending_realaudio,9.0,4.9,4.77,0.299,COMPOUND(複合・異種),measured,False,3,チャッカリ,4,nakadaka/odaka_核3,back,true,whole
ちゃらちゃら,tɕaɾatɕaɾa,3,6,4,1,5,2,2500.0,8.15,5,14000.0,8.39,5,mh,5,#FF69B4,65.5,64.2,-10.6,4,prior_pending_realaudio,5.24,8.03,3.72,0.438,REDUP(畳語・同一),measured,False,1,チャラチャラ,4,atamadaka_頭高,front,false,whole
